url,keyword,owner_handle,owner_name,caption,transcript,views,thumbnail,location_name,us_decision,relevance_decision,discovered_at,updated_at,status
https://www.instagram.com/reel/DNWztPAMUxx,swimming costumes,misspetiteusaofficial,Bianca Daprile,"Some of my favorites for Pageant Swimwear 👙
@popflex_active has such a large size range and include us petite ladies with sizes as small as XXS and the best fabrics that don’t side or move around 💜✨

@berlookofficial has all the vibrant colors you could dream of, I love the simple but unique cut and designs of these! With great elastic and fabric too you don’t have to worry about your swimsuit sliding around on stage! 🧡✨

Let me know what you guys want to see next! 
And thank you @popflex_active and @berlookofficial for the cutest swim! 🫶🤗
.
.
.
.
.
#pageantgirl #pageantswimwear #swimsuitcompetition #pageantwardrobe #pageantfashion #popflex #berlook #petiteusa #misspetiteusa","1
00:00:00,000 --> 00:00:02,401
I just won a national pageant.
Here are the swimsuits I almost

2
00:00:02,401 --> 00:00:05,041
wore. First up, my girls at
Poplux sent me their new

3
00:00:05,041 --> 00:00:07,841
collection and honestly, it's
so funny I won Miss Florida

4
00:00:07,841 --> 00:00:11,521
Petite in a popflex bikini. The
only reason why I didn't end up

5
00:00:11,521 --> 00:00:14,481
wearing these is because I
ordered the wrong color. The

6
00:00:14,481 --> 00:00:17,041
purple one became a second
runner up but this green one I

7
00:00:17,041 --> 00:00:19,281
wanted in lime green and I
actually said dark green.

8
00:00:19,281 --> 00:00:21,281
That's the only reason why I
didn't wear it. Now, this is

9
00:00:21,281 --> 00:00:23,681
from a company called Burlock.
I've never heard of them before

10
00:00:23,681 --> 00:00:27,601
but they had really good colors
especially for a pageant. I

11
00:00:27,601 --> 00:00:30,381
feel like they were super full
coverage. They were around and

12
00:00:30,381 --> 00:00:32,541
they were so cute. 10 out of 10
would recommend ending these

13
00:00:32,541 --> 00:00:35,159
for pageant girly.

",452,https://instagram.fbzy1-1.fna.fbcdn.net/v/t51.2885-15/532560911_1259842039495230_909014151508950241_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fbzy1-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QFJqM0brKQ6yl6okv9L_wNCgWJh2XQPGZuf8KDfCikArAd7WBpk1MqDAzulPjiBbZI&_nc_ohc=hu5mFJQwzWMQ7kNvwGrTU63&_nc_gid=N17KgJkdIjjvQfI_NxL8Cw&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfeXNeEACDhTtkWavbsgt6ZJO3d1_swOdHBTJJ2MScfhog&oe=68F2D18B&_nc_sid=d885a2,,,,2025-10-13T15:23:52.574Z,2025-10-13T15:24:57.600Z,transcript_fetched
https://www.instagram.com/reel/DGtXV_4R-Gd,swimming costumes,aerie,Aerie,"new! swim! just! dropped!
#swim #swimsuits #beach #vacation",,22888,https://instagram.frtm1-2.fna.fbcdn.net/v/t51.2885-15/482403968_9194456454005952_4945073210744259605_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.frtm1-2.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QGxuotjqd9l187s4n8gszDuAXiTNP_CobHJ80h8fT2KTfaFe4xJbk5i0-yM8L-W2XM&_nc_ohc=fbjaYqokRJwQ7kNvwEIOGy3&_nc_gid=OLNVv78cHjkb1RzvKsN7NQ&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfcFrNZFF_lTdmBj_GCqSBKbFjbjuyvmf3sTdlOCy-h0AQ&oe=68F2FC38&_nc_sid=d885a2,,,,2025-10-13T15:23:52.574Z,2025-10-13T15:24:57.600Z,transcript_fetched
https://www.instagram.com/reel/DOi7fc3kTVp,swimming costumes,losango_swimwear,Losango Swimwear,"🇺🇸 This swimsuit from the Salt Collection is more than just a swim piece! Its premium, durable fabric gives you a flawless fit and long-lasting comfort. So versatile, you can even style it as a chic body for different occasions, not only the beach. The brown & beige print is one of the hottest trends right now, and we only have a few pieces left. Don’t wait!

🇧🇷 Esse maiô da Salt Collection é muito mais do que uma peça de praia. O tecido premium e durável garante um caimento perfeito e conforto por muito mais tempo. Super versátil, ele pode ser usado também como body em diferentes ocasiões, não só na praia. A estampa marrom com bege é uma das maiores tendências do momento, e restam pouquíssimas peças. Garanta já o seu!

Dm us or explore our website to order yours. 
www.losangoswimwear.com","tall and brown and young and lovely, the girl from Ipanema goes walking and when she passes each one she passes goes ""ah""
when she walks she's like the sun that swings so cool and sway so gentle.
when she passes each one.",67,https://scontent-waw2-2.cdninstagram.com/v/t51.2885-15/546649110_17996430425820912_2129361687522838864_n.jpg?stp=c0.350.900.900a_dst-jpg_e15_s640x640_tt6&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QFKZC6zPQWyYexRVxn5y_QP6yV12n1N2YHbikvHvm03a-pCISVmVMEjAlApeD1QUTI&_nc_ohc=hc3btWXz9c4Q7kNvwGyg8eC&_nc_gid=k8LW3_ukzCzmImrAPJNg_w&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfeHwS2dijxNsabNxZwJNKicHUYe8kiW8pmDKL6WSioaMA&oe=68F2FF31&_nc_sid=d885a2,"Pompano Beach, Florida",,,2025-10-13T15:23:52.574Z,2025-10-13T15:24:57.600Z,transcript_fetched
https://www.instagram.com/reel/DGDccVrpMQx,swimming costumes,karlalalton,Karla Alton,"All this swimwear is making me dream of a beach vacation! ⛱️

This was an amazing opportunity to try some cute swim styles from @modlilyofficial 👙

Trying on swimwear can often be an intimidating experience that we try to avoid. However, there are so many different styles these days, it’s not that hard to find something you feel comfortable in. 

I tend to stick to a one piece or a traditional bikini but I loved trying the high waist, the tankinis and some really great colors and fabrics! 

➡️ To shop, comment the word “LINK” and I’ll send you all of the details on this look! 
➡️You must be following @karlalalton to receive the DM! 

#swimwear #modlily #modlilyhaul #modlilyclothinghaul #bathingsuits 

Resort wear, beach wear, swim suit, swimming costume, swimwear over 40, swimwear over 50",,777,https://instagram.fcok14-1.fna.fbcdn.net/v/t51.2885-15/479537011_17900883303124913_4976093840570126011_n.jpg?stp=c0.420.1080.1080a_dst-jpg_e35_s640x640_sh0.08_tt6&_nc_ht=instagram.fcok14-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFgtDfmrZQVRoSCRSZxw2u-wRYuon6wq8D0pLoTLPl5x94qvhrEWcAE0CN52ZULGaI&_nc_ohc=0cESqywMeI4Q7kNvwEF76dz&_nc_gid=A83NeRaCyjZ2F14hmWSubw&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfeNilp8NCaqtiD5HeCkwZBTchbcgjWWhy3ec4S7GCqMkA&oe=68F2EFDC&_nc_sid=d885a2,,,,2025-10-13T15:23:52.574Z,2025-10-13T15:24:57.600Z,transcript_fetched
https://www.instagram.com/reel/DKpOESBRfo7,swimming costumes,patrickvannegri,PATRICK VAN NEGRI,"Miami Swim Week 2025 didn’t whisper—it declared. Metallic cutouts, sculpted corsetry, and polished high-gloss finishes shaped the season’s silhouette. Optical white stayed clinical and cold. Golds were molten, almost liquid.⁣
⁣
Mermaid-core showed its sharper side—shell motifs, starfish appliqués, and asymmetry in motion. Draped one‑pieces and Y2K-era ginghams met with structured strapping, stone accents, and layered hardware. Swimwear became armor. Nostalgia wasn’t soft—it was strategic.⁣
⁣
Cobalt blue and sandy beige cut through the shine, bringing sun-worn, beachy restraint to the lineup. Ombre gradients and crochet coverups softened the edge.⁣
⁣
@GUESS brought its legacy to life with a coastal revival at The Standard Spa—heritage meets modern energy. This season was not about excess—it was about presence.⁣
⁣
Until next time @ParaisoMiamiBeach @MiamiSwimWeekShows.","Happiness seems to be lonely, and loneliness will kill my worth
How could you kiss when you're only thinking of yourself?
And how you look to other girls
Happiness seems to be lonely, and loneliness will kill my worth
How could you kiss when you're only thinking of yourself?
And how you look to other girls
Happiness seems to be lonely, and loneliness will kill my worth
How could you kiss when you're only thinking of yourself?
And how you look to other girls",879,https://instagram.fpoj1-1.fna.fbcdn.net/v/t51.2885-15/505197221_18508465963033441_1514808203729539940_n.jpg?stp=c0.1540.3960.3960a_dst-jpg_e35_s640x640_sh0.08_tt6&_nc_ht=instagram.fpoj1-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QGYFkyEtmU7rh8E2QADyOqVsQGTMuRpQQ0CPYg3uHN7MuhsWmV7JUJ6sbyf50FJMUY&_nc_ohc=RQsM7a8F424Q7kNvwFlYM4d&_nc_gid=MUaunQCGN1tKaSsa0XD91w&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Aff8b5aIERyW8SUiaD0VwSIz1tKdJae-cXKUpu2Ojw3OEQ&oe=68F2E44C&_nc_sid=d885a2,"Miami Beach, Florida",,,2025-10-13T15:23:52.574Z,2025-10-13T15:24:57.600Z,transcript_fetched
https://www.instagram.com/reel/DKiFFY5vGG0,swimming costumes,patrickvannegri,PATRICK VAN NEGRI,"Miami Swim Week 2025: @hartiswim at @MiamiSwimWeekShows

#MiamiSwimWeek #Miami #SwimWeek #MSWS #MiamiSwimWeekShows #Swimwear #MiamiBeach",,4,https://scontent-gig4-1.cdninstagram.com/v/t51.2885-15/503052986_637623485996417_2469823759400104383_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=scontent-gig4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFkPMnPXWkrsiXpR3VwhDM1k4QCNFm-qzfNq_sl6l-nu1o46Mwyq_Q-d8Tj_Nr69C8&_nc_ohc=9vybJ-RS-68Q7kNvwFm_osO&_nc_gid=n94Fgp6XzGgxAJmkYWUkFw&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AffwG3ZL-z9NSjIC5Fl9SETN8HIcwQki2NoEz7FK6F4z4g&oe=68F2E1DD&_nc_sid=d885a2,Mondrian South Beach,,,2025-10-13T15:23:52.574Z,2025-10-13T15:24:39.076Z,hydrated
https://www.instagram.com/reel/C7NFMrqRjKU,swimming costumes,soulandwater,S O U L & W A T E R Swimwear,"Splash into Summer with Soul and Water
#summer #soulandwater #swimwear",,37,https://instagram.fluh4-1.fna.fbcdn.net/v/t51.2885-15/502990827_724889893304173_8982729298564326580_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640_tt6&_nc_ht=instagram.fluh4-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QFQN00lN1M3Gk2jIzFC8o9Ppmp3J4o2vWZudjUw58AVVX3dKW0IYkmo-HJW5bgZ6K4&_nc_ohc=7lrxSFCQDM0Q7kNvwElvicK&_nc_gid=pI6Spy8BWaB1dPjc_4gpOQ&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfevD-ALZnlQcr8ieNzgHqCirwWQl53r4JefauXZFP5YPw&oe=68F2E9F5&_nc_sid=d885a2,USA,,,2025-10-13T15:23:52.574Z,2025-10-13T15:24:39.076Z,hydrated
https://www.instagram.com/reel/DObWo9vDNq5,swimming costumes,impress_swim,Impress Swim,"🌟 At Impress Swim, we believe in empowering women to feel confident, radiant and unstoppable🌟

Nothing makes us prouder than seeing incredible women shine in our swimsuits, embracing their beauty and strength💖

We’re honored to partner with Miss Swimsuit USA @swimsuitusa 👑 and celebrate so many gorgeous queens who inspire the world with their grace and confidence.

✨ Congratulations to the beautiful @taylornyoungg 🤩👑 You are truly impressive in every step!

We can’t wait to see you shine in Cancun🤩

@swimsuitusa 👍🏻

#ImpressSwim #Impressinswim #swimsuitusa #beauty #fashion #confidence #power #winner #style #bestswimsuit #bikini #reel #reels #reelsviral #viral #video #miami #losangeles #newyork #designer #bestbikini #bikiniusa",,314,https://instagram.fepa7-1.fna.fbcdn.net/v/t51.2885-15/543839940_761625966853729_2705262828392820403_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fepa7-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QGlaf2-uVDc7ia3Ht1Vm6SfvS2hAKs-mvt6uauI1TjE-B4woeieYu60KtJwgDTlvDo&_nc_ohc=CbkeFnjNB6QQ7kNvwFMF5On&_nc_gid=2M9tlVLPsU6hLwYFwfR1GA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfeV92fFHhksb2gf_ThzEiZLziykpHZ3bpvEM-pjJ7BYyw&oe=68F2FFA1&_nc_sid=d885a2,"Los Angeles, California",,,2025-10-13T15:23:52.574Z,2025-10-13T15:24:39.076Z,hydrated
https://www.instagram.com/reel/DMiUIRjsoX5,swimming costumes,oceanus,Oceanus,"Grand opening: our first New York Store 🍎
📍262 Elizabeth St, New York, NY 10012, United States",,2795,https://instagram.fscl8-1.fna.fbcdn.net/v/t51.2885-15/523941739_1020157403321095_1543669433692196533_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fscl8-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGT_XXmr7ALllIZkGvbAxHFPoMmacocAt1_tE-53IVekpoH-cYFJAYwEpHSTGOTl9E&_nc_ohc=lIz4CymlaQwQ7kNvwHacj5L&_nc_gid=af6WUHjeQevQ9ALIHiBpzw&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfczXLmWk-m2hYCCrjNvylGOjQcBaeZxwFh0pTFHslWDpA&oe=68F2F754&_nc_sid=d885a2,"New York, New York",,,2025-10-13T15:23:52.574Z,2025-10-13T15:24:39.076Z,hydrated
https://www.instagram.com/reel/DPeWm48jHTa,swimming costumes,kerrytaylorauctions,Kerry Taylor Auctions,"🏊‍♀️ Diving into antique swimwear with a spotlight on Lot 798, a brown wool bathing suit, circa 1900. 👙 

Have you had a chance to look through our catalogues yet? We will be open for viewing this Friday, Sunday, and Monday in advance of the Male Sale on the 14th of October and the Vintage Fashion, Antique Costume & Textiles online auction ending on the 17th of October.

Lot 798: estimate £150-250 

#KTA #vintagefashion #fashionhistory #swimwear",,957,https://instagram.ftas1-2.fna.fbcdn.net/v/t51.2885-15/560354635_18529680979050865_6726878841390459911_n.jpg?stp=c0.413.1058.1058a_dst-jpg_e15_s640x640_tt6&_nc_ht=instagram.ftas1-2.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QG_B-CttISN3e_nBerU5PmAiWe-EqfRawzN0_ju4qAsJ5rZslkaB7T4siAMGPalmEI&_nc_ohc=cra1OUiYdAQQ7kNvwHWA_8B&_nc_gid=D8XK-Q_1U7XLnubiKCeWTw&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Affh90IU-N0b-5HYgiD3GthkD5J9L3nISsZPHTO7Dl-8oA&oe=68F2D38F&_nc_sid=d885a2,Kerry Taylor Auctions,,,2025-10-13T15:23:52.574Z,2025-10-13T15:24:39.076Z,hydrated
